entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,bibliography,other_sources
jõŋ_35e20f56-2cd9-4561-a9a450ff279c8974,jõŋ,stem,jõŋ,{},"{'yõng_35e20f56-2cd9-4561-a9a4-50ff279c8973': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['4d5986eb-80cc-4290-ba32-6a5c0bf242ce'],2018-06-20T05:09:54Z,Weir 1994,{'Weir': 'yõng'}
aho̰:k_35fa4e5d-3c45-485c-86fcf0fe63c04140,aho̰:k,stem,aho̰:k,{},"{'ahʹook_35fa4e5d-3c45-485c-86fc-f0fe63c0413f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['ea5a29cc-72ea-4e5c-a30e-950944984663'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'ahʹook'}
eʃə̰:m_363933ec-b540-4639-bebed40ffa99ebf5,eʃə̰:m,stem,eʃə̰:m,{},"{'esʹëëm_363933ec-b540-4639-bebe-d40ffa99ebf4': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['ba794672-8472-4124-b5f7-1edbb9cff671'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'esʹëëm'}
wa:_36bdcbb1-66cb-47fc-a7ce1204359c2a62,wa:,stem,wa:,{},"{'waːʔ_a18d164c-7c73-40c4-90d8-a92ba34c3a2d': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'comida'}, 'waa2_cef9c55c-f3fb-48ad-a6de-8dcfe1dd8214': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': 'food'}, 'waa1_36bdcbb1-66cb-47fc-a7ce-1204359c2a61': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['96b1cb14-6139-46cc-9f56-c79855618866'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Martins': 'waːʔ', 'Weir': 'waa', 'Sil Dict 2011': 'waa'}"
e:_3721b800-dbe1-4f4c-a11becaeda9dda0a,e:,stem,e:,{},"{'éé1_b19c52f4-5052-4e8e-9a2d-6a29d18a7b33': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; 1990; father'}, 'ee_3721b800-dbe1-4f4c-a11b-ecaeda9dda09': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['cf8a0bc5-548b-4c32-86e6-a7ef047f07f1'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Weir': 'éé', 'Sil Dict 2011': 'ee'}"
aʃã:m_38063eab-2670-4f78-a5432dcdf1d18be5,aʃã:m,stem,aʃã:m,{},"{'asããm_38063eab-2670-4f78-a543-2dcdf1d18be4': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['2d320eec-efb1-4489-8abf-fbe5892aae3f'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'asããm'}
hã_394e29a8-d5e6-4ae4-ab8e521acec8fd7,hã,stem,hã,{},"{'hã2_7dc98556-c00c-45e0-bb45-9b98ef27b492': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'hã1_394e29a8-d5e6-4ae4-ab8e-0521acec8fd6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['bae33632-023a-43fa-8d51-7f8b94477d8d'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Weir': 'hã', 'Sil Dict 2011': 'hã'}"
cɨ̰:d_39590426-26b6-4758-88c2a6b59247e284,cɨ̰:d,stem,cɨ̰:d,{},"{'ɟɯ̰ːd_39590426-26b6-4758-88c2-a6b59247e283': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['6ebb19a2-df6c-455a-bf25-abfc8165f969'],2018-06-20T05:09:53Z,Martins,{'Martins': 'ɟɯ̰ːd'}
tah_396fe9f8-b06b-48e2-92a74335e87b321d,tah,stem,tah,{},"{'tah_396fe9f8-b06b-48e2-92a7-4335e87b321c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['155df92d-0c2e-4337-a857-eb45bdb2aa0f'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tah'}
hewo:ɲ_397db076-cf3b-4301-9885681cbbd2ec1a,hewo:ɲ,stem,hewo:ɲ,{},"{'hewoonh_397db076-cf3b-4301-9885-681cbbd2ec19': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['a4987c29-e90e-401a-8e77-c45e82ec9b5c'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hewoonh'}
naga hẽ_3980fa65-cfdf-4ed7-8a6b2b965258d605,naga hẽ,phrase,naga hẽ,{},"{'naga hẽ_3980fa65-cfdf-4ed7-8a6b-2b965258d604': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['0d4cf44d-0715-4fa1-8d3d-2f6f1f9029a1'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'naga hẽ'}
ʃɔ:_39949de8-fe17-4f70-b9672053c6b26205,ʃɔ:,stem,ʃɔ:,{},"{'ʃɔːʔ_39949de8-fe17-4f70-b967-2053c6b26204': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['2d26b07e-7bbd-4eec-93b1-1599dbf1673a'],2018-06-20T05:09:53Z,Martins,{'Martins': 'ʃɔːʔ'}
jatḭ:p_39d4e09c-96f8-475d-b1dbcca095f620eb,jatḭ:p,stem,jatḭ:p,{},"{'jatʹiip_39d4e09c-96f8-475d-b1db-cca095f620ea': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['5ccb98dd-f3e9-4c12-80a4-d28e01af9fbe'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'jatʹiip'}
bɔ:h_39fbb0d2-2f48-4e16-85622d552408a467,bɔ:h,stem,bɔ:h,{},"{'bɔːh_39fbb0d2-2f48-4e16-8562-2d552408a466': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['a69cd9ca-864f-47d5-af8f-a4ecc897c809'],2018-06-20T05:09:53Z,Martins,{'Martins': 'bɔːh'}
ga_3a3057b8-06f5-4c13-807415a199fc3bb6,ga,stem,ga,{},"{'ga_3a3057b8-06f5-4c13-8074-15a199fc3bb5': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{'Note': 'Predicted phonemic form from source Weir.'},['903adfbe-343b-4267-b1a1-10e5581a01b6'],2018-03-28T21:04:18Z,Weir 1990,{'Weir': 'ga'}
aʃok_3b09d234-1d9d-43fa-8d851600b775eff3,aʃok,stem,aʃok,{},"{'asok_3b09d234-1d9d-43fa-8d85-1600b775eff2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['5e258d04-075c-4fb5-96a5-c8798ff6952f'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'asok'}
pɔw_3b1d2ebf-a02d-40af-8785d224f18a481f,pɔw,stem,pɔw,{},"{'pɔw2_88f9d903-03e8-48a9-96ad-346c13f8af41': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'pɔw1_3b1d2ebf-a02d-40af-8785-d224f18a481e': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['5d8ff8df-f180-4f41-a5fb-8fb50f018ec0'],2018-06-20T05:09:53Z,Martins,{'Martins': 'pɔw'}
hẽ_3bf2f3c2-3b71-4c02-9a24b506631eabbc,hẽ,stem,hẽ,{},"{'hẽ2_3bf2f3c2-3b71-4c02-9a24-b506631eabbb': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['62285e6e-c5d7-4c31-a345-f82637101376'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hẽ'}
ecẽ:_3c9fcac0-22c9-49be-a2d21be15de41af8,ecẽ:,stem,ecẽ:,{},"{'etsẽẽ_3c9fcac0-22c9-49be-a2d2-1be15de41af7': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['c182021e-4e21-4bef-8a36-872fd3dfca47'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'etsẽẽ'}
cɨ:m ʃaʌ̃k_3d016d8a-6f9c-4d56-b8fc92ef945a3b5a,cɨ:m ʃaʌ̃k,phrase,cɨ:m ʃaʌ̃k,{},"{'tsyym saä̃k_3d016d8a-6f9c-4d56-b8fc-92ef945a3b59': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['5815ae25-464e-47cd-885c-0f3ead580498'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tsyym saä̃k'}
gɔ̰̃:_3d7b5908-83e6-4232-ad557eb73347179c,gɔ̰̃:,stem,gɔ̰̃:,{},"{'gɔ̰̃ːʔ_3d7b5908-83e6-4232-ad55-7eb73347179b': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['f2f1944a-e78c-4316-b7bc-c3fc692bf253'],2018-06-20T05:09:53Z,,{'undef': 'gɔ̰̃ːʔ'}
wət_3d9e8a40-28bc-4880-9dc1525d808cd0db,wət,stem,wət,{},"{'wʉ́t2_92514816-5d4f-4e07-960c-a341b4e35ba3': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'wət2_3d9e8a40-28bc-4880-9dc1-525d808cd0da': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['1d385f81-22c4-462b-a592-0f33f08e6469'],2018-06-20T05:09:54Z,Barbosa,"{'Weir': 'wʉ́t', 'Barbosa': 'wət'}"
abok_3f0ad664-b876-46e5-a2739d4bf73b7850,abok,stem,abok,{},"{'abok_3f0ad664-b876-46e5-a273-9d4bf73b784f': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['55535f72-0df3-46a6-afb5-b7548ad7a287'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'abok'}
ho̰:_4113864d-2d85-4f29-909ef8deb4a55024,ho̰:,stem,ho̰:,{},"{'hʹoo2_4113864d-2d85-4f29-909e-f8deb4a55023': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['0876d3e9-e52c-4b96-ad67-676bff348f78'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hʹoo'}
etḛ̃:h_4197a191-56a9-4b31-a19b7db11ecd7572,etḛ̃:h,stem,etḛ̃:h,{},"{'etʹẽẽh_4197a191-56a9-4b31-a19b-7db11ecd7571': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['16ea75bd-34bc-4cde-9c54-17f1298a64d9'],2018-03-22T17:28:59Z,SIL Dict 2011,{'Sil Dict 2011': 'etʹẽẽh'}
nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1,nɔ̃:,stem,nɔ̃:,{},"{'nɔ̃ːʔ_41cd8839-c928-4e16-9eab-2f43ea87fec0': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['4907135e-b016-4fa8-b248-cf346ed5b146'],2018-06-20T05:09:53Z,Martins,{'Martins': 'nɔ̃ːʔ'}
ma_4264a5f5-d297-4c5e-9ce680ae7193474b,ma,stem,ma,{},"{'ma1_4264a5f5-d297-4c5e-9ce6-80ae7193474a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['b7614e1b-cfd8-4a2c-b48a-afa30dce887e'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'ma'}
bag_42869094-4228-4205-b0fbe7d95eddc3b2,bag,stem,bag,{},"{'bag_42869094-4228-4205-b0fb-e7d95eddc3b1': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['39ca06f3-ff7a-41e7-961b-2050f42bbca1'],2018-06-20T05:09:53Z,Martins,{'Martins': 'bag'}
gamãg_442a9fb3-e66d-4f8c-a0fc2291cbef737b,gamãg,stem,gamãg,{},"{'gamãg_442a9fb3-e66d-4f8c-a0fc-2291cbef737a': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['63986365-842d-4708-900f-3c42b0528883'],2018-06-20T05:09:53Z,Martins,{'Martins': 'gamãg'}
hɨ̃:j_4462532d-74ae-455b-84335a21f802135a,hɨ̃:j,stem,hɨ̃:j,{},"{'hɨ̃ːj_4462532d-74ae-455b-8433-5a21f8021359': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['9e2ec90f-459c-456d-ac20-b78398cf24c1'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'hɨ̃ːj'}
ʃe_44710235-cb36-41d3-88f87a88edc7df2c,ʃe,stem,ʃe,{},"{'ʃeʔ_136f03ea-0223-4179-830f-577d41fa039e': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'se_44710235-cb36-41d3-88f8-7a88edc7df2b': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['3c8fd640-4ed2-4cb7-ab5b-7ecf87503e1e'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Martins': 'ʃeʔ', 'Sil Dict 2011': 'se'}"
gə́_462c2514-97e8-4299-94e05e36b5c1ab40,gə́,stem,gə́,{},"{'gʉ́_462c2514-97e8-4299-94e0-5e36b5c1ab3f': {'type': '_component-lexeme', 'variant-type': 'Weir 1986'}}",{'Note': 'Predicted phonemic form from source Weir.'},['88a2695a-b53d-4cf6-936f-8d4ffb99ff56'],2018-06-20T05:09:54Z,Weir 1986,{'Weir': 'gʉ́'}
akə:_46f2c675-ccd1-4908-8693cea8ae7dc036,akə:,stem,akə:,{},"{'akëë_46f2c675-ccd1-4908-8693-cea8ae7dc035': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['cb6d47ba-3006-458d-8367-cf3bcadcd4ed'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'akëë'}
do̰:b_47303514-3cb9-4b25-89cd865353c9646b,do̰:b,stem,do̰:b,{},"{'do̰ːb_47303514-3cb9-4b25-89cd-865353c9646a': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['dc0d035f-9396-4075-8a46-61cea3982ffc'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'do̰ːb'}
tahũ:m_480edbaa-0ba8-4eae-968e71ba5dbe2439,tahũ:m,stem,tahũ:m,{},"{'tahũũm_480edbaa-0ba8-4eae-968e-71ba5dbe2438': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['9e8ebf5f-450c-4c4e-a13b-5d071541d0f4'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tahũũm'}
maʃa:_481eb163-0cd4-42fd-811554fb20c95b09,maʃa:,stem,maʃa:,{},"{'maʃaːʔ_481eb163-0cd4-42fd-8115-54fb20c95b08': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['d9599f69-4848-4309-b6b3-9bfcbcb2c97f'],2018-06-20T05:09:53Z,Martins,{'Martins': 'maʃaːʔ'}
nu gaʃõ:m_48dbda2f-b218-4d64-8db6bd9b505c63cf,nu gaʃõ:m,phrase,nu gaʃõ:m,{},"{'nu gasõõm_48dbda2f-b218-4d64-8db6-bd9b505c63ce': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['6766b1ba-9d1c-4cda-b8d5-639662560974'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'nu gasõõm'}
hɨ:j_49643aa0-9b00-45bc-9a06f4da8d189eb0,hɨ:j,stem,hɨ:j,{},"{'hyyj_49643aa0-9b00-45bc-9a06-f4da8d189eaf': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['62801980-7981-490f-89d1-8635452851b6'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hyyj'}
ejẽh_4a2970f7-14e2-455c-831a3ffc4f6cd079,ejẽh,stem,ejẽh,{},"{'ejẽh_4a2970f7-14e2-455c-831a-3ffc4f6cd078': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['c09b6f87-1617-4190-ac03-1c5c32b1e87f'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'ejẽh'}
hɨ:h_4a6af09e-19e4-45b8-8276edcd7b1ff9,hɨ:h,stem,hɨ:h,{},"{'hɨɨh1_4a6af09e-19e4-45b8-8276-00edcd7b1ff8': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['4aabaf78-573d-46c2-bc70-7997be11e1a0'],2018-06-20T05:09:54Z,Weir 1994,{'Weir': 'hɨɨh'}
pamãb_4ab1e3e1-b214-4f07-b07a2378f914bdc0,pamãb,stem,pamãb,{},"{'pamãb_4ab1e3e1-b214-4f07-b07a-2378f914bdbf': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['434ef309-632e-4e3a-817f-91d4daa04d30'],2018-06-20T05:09:53Z,Martins,{'Martins': 'pamãb'}
ro̰:d_4acc9cdb-de0b-4f94-b9e3ebe14eadfa08,ro̰:d,stem,ro̰:d,{},"{'ɾo̰:d_0c829fa4-9159-4c0f-bbd0-974ce4a7a960': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'fala'}, 'lxood_6014263a-2bf5-4bc5-9ea3-0189c7dd05cb': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'rʹood_4acc9cdb-de0b-4f94-b9e3-ebe14eadfa07': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['cb5a288a-7be4-4c63-b65b-7763c235b6d4'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Martins': 'ɾo̰:d', 'Weir': 'lxood', 'Sil Dict 2011': 'rʹood'}"
rṵ:ɲ_4ae8608d-42ec-4b15-b5f662cf14285129,rṵ:ɲ,stem,rṵ:ɲ,{},"{'ɾṵːɲ_4ae8608d-42ec-4b15-b5f6-62cf14285128': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['b56117d3-b70f-4111-924b-64eac6efdaed'],2018-06-20T05:09:53Z,,{'undef': 'ɾṵːɲ'}
hop_4b4b4a7f-c3b7-42b3-973b26c02b2531d,hop,stem,hop,{},"{'hop_4b4b4a7f-c3b7-42b3-973b-026c02b2531c': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['513983ac-d23c-4c40-a9a1-9fcfe69bee81'],2018-06-20T05:09:53Z,Martins,{'Martins': 'hop'}
nʌ_4b7f5948-bdce-4500-aff6a4162c201a27,nʌ,stem,nʌ,{},"{'nä_4b7f5948-bdce-4500-aff6-a4162c201a26': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['ebbc4824-6c82-4c0c-81cf-bb86a066adaa'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'nä'}
gawaja:h_4bcdb228-d5c9-43a8-91d9692c155c8ffd,gawaja:h,stem,gawaja:h,{},"{'gawajaah1_4bcdb228-d5c9-43a8-91d9-692c155c8ffc': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['a2fb14ca-83eb-4758-b022-40299430c92a'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'gawajaah'}
hajõk_4c2a000d-241d-4b5a-b2058c46b9773692,hajõk,stem,hajõk,{},"{'hajõk_4c2a000d-241d-4b5a-b205-8c46b9773691': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['10d8bbd5-d198-4c97-b005-818bfb21938e'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hajõk'}
jigamʌ̃:_4d0f04ba-38b1-44d2-86c967c8cfd820d8,jigamʌ̃:,stem,jigamʌ̃:,{},"{'jigamʌ̃ːʔ_4d0f04ba-38b1-44d2-86c9-67c8cfd820d7': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['bc869fd1-952f-44e1-b921-03cd2cfafcef'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'jigamʌ̃ːʔ'}
hagã̰:ʃ_4d9901f6-f587-460a-86b1a99f9948abdb,hagã̰:ʃ,stem,hagã̰:ʃ,{},"{'hagʹããs_4d9901f6-f587-460a-86b1-a99f9948abda': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['cdfdd8d7-d617-4885-a0ec-0561acbddad1'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'hagʹããs'}
awõ:ʃ_4d9a5477-32f0-44d7-9cf18a8145d3fbbd,awõ:ʃ,stem,awõ:ʃ,{},"{'awõõs_4d9a5477-32f0-44d7-9cf1-8a8145d3fbbc': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['4f76dc7a-9fac-42a8-9cd2-fb8537beadf1'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'awõõs'}
bi:ʃ_4e4766cf-1634-41cf-8f2b8a53fcce110e,bi:ʃ,stem,bi:ʃ,{},"{'biːʃ_4e4766cf-1634-41cf-8f2b-8a53fcce110d': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['374fc810-8d72-4922-af4b-5acd6b68478e'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'biːʃ'}
pɔ̰̃:n_4efe0b96-672b-40ed-9e9749828ac4667d,pɔ̰̃:n,stem,pɔ̰̃:n,{},"{'pɔ̰̃ːn_4efe0b96-672b-40ed-9e97-49828ac4667c': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['2000adc5-6d7d-4ad3-9ec7-835b21fa5112'],2018-06-20T05:09:53Z,,{'undef': 'pɔ̰̃ːn'}
na_502c638d-8616-4812-b9667966da16815c,na,stem,na,{},"{'na2_502c638d-8616-4812-b966-7966da16815b': {'type': '_component-lexeme', 'variant-type': 'Weir 1990; 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['6d89a734-ee54-41e1-aa28-cdce73716a0a'],2018-03-28T21:06:03Z,Weir 1990; 1994,{'Weir': 'na'}
wɛm_505924e7-a7a4-4f83-97104453b3e9047e,wɛm,stem,wɛm,{},"{'wɛm_505924e7-a7a4-4f83-9710-4453b3e9047d': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['d6f05f1d-7e87-413b-a59e-041ffaebc716'],2018-06-20T05:09:53Z,Martins,{'Martins': 'wɛm'}
maʃɨ:h_516a18a7-044b-47cb-a43b2b963878253d,maʃɨ:h,stem,maʃɨ:h,{},"{'maʃɨːh_516a18a7-044b-47cb-a43b-2b963878253c': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['95555eab-9e7e-4918-b483-452cb9189c4d'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'maʃɨːh'}
piʃ_524d6575-0649-4173-b87cf1864f9b813a,piʃ,stem,piʃ,{},"{'piʃ1_34779d1b-888c-4885-8c33-f0cb9c912908': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'piʃ2_524d6575-0649-4173-b87c-f1864f9b8139': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['b229711f-8858-496c-a6c3-b7de9e7610de'],2018-06-20T05:09:53Z,Martins,{'Martins': 'piʃ'}
tḭ̃: hẽɲ_524e8f28-14f9-4dc9-a0907da114fd7c8a,tḭ̃: hẽɲ,phrase,tḭ̃: hẽɲ,{},"{'tʹĩĩ hẽnh_524e8f28-14f9-4dc9-a090-7da114fd7c89': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['55b7cce4-4891-4d38-86f2-55b14b2c805c'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tʹĩĩ hẽnh'}
do:_53082cdc-d65b-4949-94043a47fd80f8b6,do:,stem,do:,{},"{'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['39504ac7-caa4-4fc1-9bcb-367387ee05d1'],2018-06-20T05:09:54Z,Weir 1994,{'Weir': 'doo'}
bo:r_53a9ee77-0d55-48a2-98e8b90c5cf663ee,bo:r,stem,bo:r,{},"{'boːɾ_53a9ee77-0d55-48a2-98e8-b90c5cf663ed': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['1fd687b5-7fe5-406d-8101-4c39a74ae32b'],2018-06-20T05:09:53Z,Martins,{'Martins': 'boːɾ'}
tatɔk_543193f1-37f9-46ea-8153ae2c27968998,tatɔk,stem,tatɔk,{},"{'tatók_543193f1-37f9-46ea-8153-ae2c27968997': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['043cdce8-0f4d-4929-b6ad-c47e75810f38'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tatók'}
